geoid,county,st,pct_travel_60_min,pct_bach_higher,pct_masters_higher,med_hh_inc
0500000US22105,Tangipahoa Parish,Louisiana,18.68,19.40,5.60,46297
0500000US22107,Tensas Parish,Louisiana,2.05,10.54,3.09,23870
0500000US22109,Terrebonne Parish,Louisiana,8.86,15.76,4.31,48866
0500000US22111,Union Parish,Louisiana,8.94,14.62,3.84,43083
0500000US22113,Vermilion Parish,Louisiana,10.97,14.22,3.56,50690
0500000US22115,Vernon Parish,Louisiana,5.42,16.84,5.22,47772
0500000US22117,Washington Parish,Louisiana,14.58,11.73,3.70,34985
0500000US22119,Webster Parish,Louisiana,7.19,15.12,4.06,30358
0500000US22121,West Baton Rouge Parish,Louisiana,4.93,20.61,6.88,60908
0500000US22123,West Carroll Parish,Louisiana,7.86,12.55,4.97,36528
0500000US22125,West Feliciana Parish,Louisiana,11.88,22.15,6.29,55510
0500000US22127,Winn Parish,Louisiana,10.37,14.43,4.51,35398
0500000US23001,Androscoggin County,Maine,5.06,22.20,7.40,51412
0500000US23003,Aroostook County,Maine,4.12,18.92,5.86,39824
0500000US23005,Cumberland County,Maine,4.63,46.70,17.85,69708
0500000US23007,Franklin County,Maine,9.24,25.41,9.61,48053
0500000US23009,Hancock County,Maine,6.43,32.31,12.91,53068
0500000US23011,Kennebec County,Maine,6.62,27.05,10.39,52929
0500000US23013,Knox County,Maine,2.98,31.02,10.67,55402
0500000US23015,Lincoln County,Maine,6.88,32.74,15.06,55180
0500000US23017,Oxford County,Maine,12.14,19.00,6.19,47275
0500000US23019,Penobscot County,Maine,5.85,27.14,9.97,49374
0500000US23021,Piscataquis County,Maine,13.35,18.32,5.70,39470
0500000US23023,Sagadahoc County,Maine,5.73,35.52,14.55,62131
0500000US23025,Somerset County,Maine,8.70,16.47,4.91,42491
0500000US23027,Waldo County,Maine,8.70,29.58,10.29,51564
0500000US23029,Washington County,Maine,6.80,20.83,7.14,41384
0500000US23031,York County,Maine,7.96,31.37,10.28,65538
0500000US24001,Allegany County,Maryland,6.76,18.25,8.44,44065
0500000US24003,Anne Arundel County,Maryland,13.30,40.93,16.93,97810
0500000US24005,Baltimore County,Maryland,9.14,38.63,16.37,74127
0500000US24009,Calvert County,Maryland,30.25,31.13,13.48,104301
0500000US24011,Caroline County,Maryland,15.69,16.87,7.41,54956
0500000US24013,Carroll County,Maryland,19.83,35.59,13.15,93363
0500000US24015,Cecil County,Maryland,11.18,22.79,8.95,72845
0500000US24017,Charles County,Maryland,34.85,28.91,11.60,95924
0500000US24019,Dorchester County,Maryland,8.94,20.76,7.82,52145
0500000US24021,Frederick County,Maryland,22.35,40.63,17.54,91999
0500000US24023,Garrett County,Maryland,7.72,20.09,9.25,49619
0500000US24025,Harford County,Maryland,13.48,35.79,14.64,85942
0500000US24027,Howard County,Maryland,12.95,61.38,31.06,117730
0500000US24029,Kent County,Maryland,14.11,34.17,14.36,56009
0500000US24031,Montgomery County,Maryland,16.80,59.02,31.88,106287
0500000US24033,Prince George's County,Maryland,20.27,32.67,14.07,81969
0500000US24035,Queen Anne's County,Maryland,22.40,34.85,13.84,92167
0500000US24037,St. Mary's County,Maryland,15.00,31.47,13.23,90438
0500000US24039,Somerset County,Maryland,6.23,15.68,5.10,42165
0500000US24041,Talbot County,Maryland,15.28,38.60,18.46,67204
0500000US24043,Washington County,Maryland,13.77,21.45,8.52,59719
0500000US24045,Wicomico County,Maryland,6.31,26.79,11.18,56608
0500000US24047,Worcester County,Maryland,6.43,30.41,11.01,61145
0500000US24510,Baltimore city,Maryland,12.86,31.23,14.93,48840
0500000US25001,Barnstable County,Massachusetts,8.11,42.82,18.32,70621
0500000US25003,Berkshire County,Massachusetts,4.71,33.39,14.66,56674
0500000US25005,Bristol County,Massachusetts,12.34,27.95,10.19,66157
0500000US25007,Dukes County,Massachusetts,0.70,44.15,19.13,71224
0500000US25009,Essex County,Massachusetts,15.26,39.35,15.86,75878
0500000US25011,Franklin County,Massachusetts,6.30,37.18,17.49,59522
0500000US25013,Hampden County,Massachusetts,4.68,27.16,10.80,53403
0500000US25015,Hampshire County,Massachusetts,4.52,46.50,23.54,67044
0500000US25017,Middlesex County,Massachusetts,12.62,55.19,28.00,97012
0500000US25019,Nantucket County,Massachusetts,1.57,51.69,22.02,105171
0500000US25021,Norfolk County,Massachusetts,17.83,52.96,24.39,99511
0500000US25023,Plymouth County,Massachusetts,18.91,36.68,13.62,85654
0500000US25025,Suffolk County,Massachusetts,12.45,44.77,20.03,64582
0500000US25027,Worcester County,Massachusetts,12.49,35.95,13.97,71895
0500000US26001,Alcona County,Michigan,4.72,15.68,5.49,39735
0500000US26003,Alger County,Michigan,6.71,17.41,5.79,46007
0500000US26005,Allegan County,Michigan,4.09,22.66,7.81,59883
0500000US26007,Alpena County,Michigan,2.62,17.45,6.33,41991
0500000US26009,Antrim County,Michigan,6.60,28.21,10.88,52589
0500000US26011,Arenac County,Michigan,11.85,11.78,4.06,40769
0500000US26013,Baraga County,Michigan,4.79,14.48,5.31,42444
0500000US26015,Barry County,Michigan,7.33,20.14,6.40,61016
0500000US26017,Bay County,Michigan,5.26,18.92,6.11,48005
0500000US26019,Benzie County,Michigan,6.34,29.26,11.55,56639
0500000US26021,Berrien County,Michigan,4.12,27.70,11.06,49135
0500000US26023,Branch County,Michigan,6.70,14.17,4.39,50536
0500000US26025,Calhoun County,Michigan,3.80,21.21,7.04,47426
0500000US26027,Cass County,Michigan,4.45,19.07,6.33,53571
0500000US26029,Charlevoix County,Michigan,3.70,31.01,12.76,53207
0500000US26031,Cheboygan County,Michigan,8.79,20.52,7.57,46161
0500000US26033,Chippewa County,Michigan,2.97,21.05,6.51,44483
0500000US26035,Clare County,Michigan,9.55,12.11,4.63,37369
0500000US26037,Clinton County,Michigan,4.65,31.43,11.33,67482
0500000US26039,Crawford County,Michigan,5.67,18.75,6.78,47443
0500000US26041,Delta County,Michigan,7.13,21.49,6.83,46490
0500000US26043,Dickinson County,Michigan,3.92,26.54,8.90,48966
0500000US26045,Eaton County,Michigan,4.34,26.82,9.51,62474
0500000US26047,Emmet County,Michigan,3.51,33.72,12.66,54055
0500000US26049,Genesee County,Michigan,10.13,20.93,7.63,47006
0500000US26051,Gladwin County,Michigan,12.07,13.81,5.65,43290
0500000US26053,Gogebic County,Michigan,5.62,19.77,5.96,38798
0500000US26055,Grand Traverse County,Michigan,3.67,35.06,13.26,61485
0500000US26057,Gratiot County,Michigan,7.66,14.00,5.41,44991
0500000US26059,Hillsdale County,Michigan,7.97,17.02,6.21,48392
0500000US26061,Houghton County,Michigan,2.77,33.19,14.36,42852
0500000US26063,Huron County,Michigan,5.95,15.47,5.07,46320
0500000US26065,Ingham County,Michigan,5.18,38.49,17.57,50940
0500000US26067,Ionia County,Michigan,5.74,16.12,4.58,54343
0500000US26069,Iosco County,Michigan,6.62,16.27,6.06,42102
0500000US26071,Iron County,Michigan,8.89,18.82,6.88,38918
0500000US26073,Isabella County,Michigan,4.20,29.16,12.98,44408
0500000US26075,Jackson County,Michigan,6.19,21.38,6.64,51431
0500000US26077,Kalamazoo County,Michigan,3.83,38.08,15.41,54431
0500000US26079,Kalkaska County,Michigan,10.23,11.86,4.22,46004
0500000US26081,Kent County,Michigan,3.61,35.16,11.99,60351
0500000US26083,Keweenaw County,Michigan,5.60,30.43,12.53,49779
0500000US26085,Lake County,Michigan,10.13,11.28,4.07,34631
0500000US26087,Lapeer County,Michigan,19.18,17.80,5.80,58952
0500000US26089,Leelanau County,Michigan,3.51,42.81,17.59,63831
0500000US26091,Lenawee County,Michigan,10.32,20.87,7.11,53972
0500000US26093,Livingston County,Michigan,14.24,34.80,11.85,80897
0500000US26095,Luce County,Michigan,4.96,16.29,4.71,42255
0500000US26097,Mackinac County,Michigan,6.63,21.77,9.06,46507
0500000US26099,Macomb County,Michigan,7.49,24.55,8.54,60466
0500000US26101,Manistee County,Michigan,6.65,20.01,7.26,47172
0500000US26103,Marquette County,Michigan,3.31,31.51,9.87,50771
0500000US26105,Mason County,Michigan,2.94,23.19,9.03,49663
0500000US26107,Mecosta County,Michigan,9.90,21.91,8.95,44460
0500000US26109,Menominee County,Michigan,4.52,16.71,5.28,45508
0500000US26111,Midland County,Michigan,3.94,34.04,13.78,59271
0500000US26113,Missaukee County,Michigan,5.08,13.24,4.00,44766
0500000US26115,Monroe County,Michigan,5.55,19.13,6.59,61514
0500000US26117,Montcalm County,Michigan,12.06,12.96,4.11,47000
0500000US26119,Montmorency County,Michigan,9.22,12.84,4.71,42305
0500000US26121,Muskegon County,Michigan,4.43,19.07,5.98,48329
0500000US26123,Newaygo County,Michigan,10.92,15.85,5.41,46724
0500000US26125,Oakland County,Michigan,6.54,46.43,20.15,76387
0500000US26127,Oceana County,Michigan,5.47,18.84,6.55,46217
0500000US26129,Ogemaw County,Michigan,8.39,12.07,4.43,40150
0500000US26131,Ontonagon County,Michigan,11.59,17.48,5.34,38906
0500000US26133,Osceola County,Michigan,6.85,13.81,4.69,42689
0500000US26135,Oscoda County,Michigan,7.53,10.71,3.71,40255
0500000US26137,Otsego County,Michigan,4.94,24.18,8.18,52645
0500000US26139,Ottawa County,Michigan,2.78,33.48,11.11,67468
0500000US26141,Presque Isle County,Michigan,8.99,17.30,6.80,46439
0500000US26143,Roscommon County,Michigan,9.17,14.91,6.20,40302
0500000US26145,Saginaw County,Michigan,5.16,21.08,7.39,46919
0500000US26147,St. Clair County,Michigan,14.34,18.30,6.69,55240
0500000US26149,St. Joseph County,Michigan,4.57,15.73,5.78,50117
0500000US26151,Sanilac County,Michigan,12.86,14.16,5.13,45277
0500000US26153,Schoolcraft County,Michigan,6.28,15.82,4.80,40747
0500000US26155,Shiawassee County,Michigan,9.33,17.18,5.83,54742
0500000US26157,Tuscola County,Michigan,12.19,13.65,4.52,47694
0500000US26159,Van Buren County,Michigan,5.60,20.93,7.05,52351
0500000US26161,Washtenaw County,Michigan,5.52,55.21,29.03,69434
0500000US26163,Wayne County,Michigan,5.50,23.35,9.23,45321
0500000US26165,Wexford County,Michigan,6.73,17.90,5.38,44166
0500000US27001,Aitkin County,Minnesota,10.14,17.44,5.24,45989
0500000US27003,Anoka County,Minnesota,6.96,29.67,8.75,79923
0500000US27005,Becker County,Minnesota,7.46,24.46,7.59,59278
0500000US27007,Beltrami County,Minnesota,5.40,28.07,10.75,47410
0500000US27009,Benton County,Minnesota,7.08,22.55,5.80,56357
0500000US27011,Big Stone County,Minnesota,3.23,15.04,4.22,51920
0500000US27013,Blue Earth County,Minnesota,3.97,33.58,11.50,55861
0500000US27015,Brown County,Minnesota,3.08,20.36,5.07,57728
0500000US27017,Carlton County,Minnesota,4.88,22.47,6.07,60390
0500000US27019,Carver County,Minnesota,5.86,48.09,15.09,97895
0500000US27021,Cass County,Minnesota,5.79,22.44,6.75,50173
0500000US27023,Chippewa County,Minnesota,2.01,19.13,4.66,54552
0500000US27025,Chisago County,Minnesota,15.98,20.47,5.61,80409
0500000US27027,Clay County,Minnesota,3.35,33.48,9.27,65000
0500000US27029,Clearwater County,Minnesota,8.15,16.13,3.84,46291
0500000US27031,Cook County,Minnesota,2.75,42.43,15.21,52271
0500000US27033,Cottonwood County,Minnesota,4.31,21.15,4.99,53354
0500000US27035,Crow Wing County,Minnesota,5.25,24.29,8.45,54508
0500000US27037,Dakota County,Minnesota,4.45,41.80,12.76,83288
0500000US27039,Dodge County,Minnesota,4.93,24.36,6.97,71669
0500000US27041,Douglas County,Minnesota,4.05,25.42,7.19,60676
0500000US27043,Faribault County,Minnesota,4.20,17.82,4.00,52286
0500000US27045,Fillmore County,Minnesota,8.64,21.11,6.20,59451
0500000US27047,Freeborn County,Minnesota,5.12,16.74,4.49,52447
0500000US27049,Goodhue County,Minnesota,8.41,25.05,7.91,64765
0500000US27051,Grant County,Minnesota,5.41,19.41,5.01,55912
0500000US27053,Hennepin County,Minnesota,3.75,49.22,18.06,74113
0500000US27055,Houston County,Minnesota,4.30,23.99,6.93,58729
0500000US27057,Hubbard County,Minnesota,5.16,27.18,8.64,55472
0500000US27059,Isanti County,Minnesota,20.02,17.72,5.18,72473
0500000US27061,Itasca County,Minnesota,7.05,22.75,6.76,53022
0500000US27063,Jackson County,Minnesota,2.65,21.99,4.68,57010
0500000US27065,Kanabec County,Minnesota,18.36,14.57,5.03,53300
0500000US27067,Kandiyohi County,Minnesota,4.34,23.37,7.29,59089
0500000US27069,Kittson County,Minnesota,9.09,23.88,6.25,57112
0500000US27071,Koochiching County,Minnesota,4.26,17.63,6.04,47129
0500000US27073,Lac qui Parle County,Minnesota,3.92,19.06,5.08,52199
0500000US27075,Lake County,Minnesota,7.03,29.80,9.71,59516
0500000US27077,Lake of the Woods County,Minnesota,4.84,19.33,3.57,49068
0500000US27079,Le Sueur County,Minnesota,8.76,22.35,5.64,67451
0500000US27081,Lincoln County,Minnesota,4.94,18.39,4.14,52301
0500000US27083,Lyon County,Minnesota,3.52,25.42,6.66,55525
0500000US27085,McLeod County,Minnesota,9.01,17.90,5.06,61275
0500000US27087,Mahnomen County,Minnesota,5.39,12.19,3.87,44537
0500000US27089,Marshall County,Minnesota,7.27,19.05,4.74,58723
0500000US27091,Martin County,Minnesota,4.35,20.11,5.05,53915
0500000US27093,Meeker County,Minnesota,8.82,18.78,4.82,61856
0500000US27095,Mille Lacs County,Minnesota,14.77,15.32,4.69,53888
0500000US27097,Morrison County,Minnesota,8.35,17.09,4.74,54962
0500000US27099,Mower County,Minnesota,3.84,21.70,6.98,53665
0500000US27101,Murray County,Minnesota,4.39,18.85,5.47,57500
0500000US27103,Nicollet County,Minnesota,5.54,32.60,10.86,65027
0500000US27105,Nobles County,Minnesota,2.90,15.35,4.15,54149
0500000US27107,Norman County,Minnesota,9.88,18.39,4.12,55206
0500000US27109,Olmsted County,Minnesota,3.12,43.99,19.16,74880
0500000US27111,Otter Tail County,Minnesota,6.56,25.11,7.39,57131
0500000US27113,Pennington County,Minnesota,2.64,20.12,4.45,59036
0500000US27115,Pine County,Minnesota,18.48,14.54,4.33,49138
0500000US27117,Pipestone County,Minnesota,6.66,21.36,4.01,52309
0500000US27119,Polk County,Minnesota,4.31,24.13,7.55,57151
0500000US27121,Pope County,Minnesota,3.11,21.94,6.62,58132
0500000US27123,Ramsey County,Minnesota,4.26,41.93,16.87,62304
0500000US27125,Red Lake County,Minnesota,4.98,16.94,3.83,56588
0500000US27127,Redwood County,Minnesota,4.19,18.56,4.17,53230
0500000US27129,Renville County,Minnesota,4.08,14.39,3.34,57886
0500000US27131,Rice County,Minnesota,6.89,27.54,9.94,65758
0500000US27133,Rock County,Minnesota,2.75,23.03,6.59,59890
0500000US27135,Roseau County,Minnesota,3.01,19.30,4.11,59644
0500000US27137,St. Louis County,Minnesota,4.50,28.75,9.72,53344
0500000US27139,Scott County,Minnesota,4.95,39.34,11.14,97744
0500000US27141,Sherburne County,Minnesota,14.33,27.37,7.72,85818
0500000US27143,Sibley County,Minnesota,8.41,16.71,4.17,62761
0500000US27145,Stearns County,Minnesota,5.71,27.77,8.93,60606
0500000US27147,Steele County,Minnesota,5.43,24.96,7.74,62731
0500000US27149,Stevens County,Minnesota,2.67,29.26,9.36,58363
0500000US27151,Swift County,Minnesota,3.16,17.96,4.06,48577
0500000US27153,Todd County,Minnesota,8.13,15.52,3.89,52872
0500000US27155,Traverse County,Minnesota,4.18,16.99,4.73,48784
0500000US27157,Wabasha County,Minnesota,7.28,21.94,7.02,65138
0500000US27159,Wadena County,Minnesota,5.07,13.58,3.70,45860
0500000US27161,Waseca County,Minnesota,5.71,20.48,6.24,55612
0500000US27163,Washington County,Minnesota,4.99,43.21,15.41,92376
0500000US27165,Watonwan County,Minnesota,3.91,15.28,3.27,51097
0500000US27167,Wilkin County,Minnesota,2.07,23.50,4.79,54935
0500000US27169,Winona County,Minnesota,3.49,29.77,10.13,55529
0500000US27171,Wright County,Minnesota,11.69,28.36,7.81,81881
0500000US27173,Yellow Medicine County,Minnesota,2.59,16.05,3.95,56943
0500000US28001,Adams County,Mississippi,5.50,17.84,7.41,29203
0500000US28003,Alcorn County,Mississippi,8.06,16.39,6.24,40180
0500000US28005,Amite County,Mississippi,24.36,13.06,4.94,31854
0500000US28007,Attala County,Mississippi,19.05,13.60,4.34,34756
0500000US28009,Benton County,Mississippi,10.31,10.29,4.61,35974
0500000US28011,Bolivar County,Mississippi,3.85,23.81,9.52,29912
0500000US28013,Calhoun County,Mississippi,7.56,11.33,5.34,36440
0500000US28015,Carroll County,Mississippi,9.33,14.50,4.95,43060
0500000US28017,Chickasaw County,Mississippi,7.71,12.38,3.09,35939
0500000US28019,Choctaw County,Mississippi,12.03,17.66,6.88,37203
0500000US28021,Claiborne County,Mississippi,5.72,19.13,9.02,26732
0500000US28023,Clarke County,Mississippi,8.81,11.72,3.81,39246
0500000US28025,Clay County,Mississippi,5.12,20.11,7.04,35121
0500000US28027,Coahoma County,Mississippi,7.57,17.13,5.63,30009
0500000US28029,Copiah County,Mississippi,16.77,14.21,3.82,40361
0500000US28031,Covington County,Mississippi,7.07,17.44,6.94,35931
0500000US28033,DeSoto County,Mississippi,3.78,24.08,7.77,65169
0500000US28035,Forrest County,Mississippi,5.06,27.64,11.35,40675
0500000US28037,Franklin County,Mississippi,14.08,15.29,4.38,40810
0500000US28039,George County,Mississippi,21.93,12.62,5.31,48319
0500000US28041,Greene County,Mississippi,19.34,8.60,2.31,49447
0500000US28043,Grenada County,Mississippi,7.46,19.66,7.23,36877
0500000US28045,Hancock County,Mississippi,10.46,23.18,8.41,47543
0500000US28047,Harrison County,Mississippi,5.31,22.25,8.13,45566
0500000US28049,Hinds County,Mississippi,3.34,29.06,11.96,43005
0500000US28051,Holmes County,Mississippi,12.58,9.87,3.33,21093
0500000US28053,Humphreys County,Mississippi,10.79,14.39,6.72,28507
0500000US28055,Issaquena County,Mississippi,12.39,6.74,3.98,25776
0500000US28057,Itawamba County,Mississippi,4.81,13.45,4.92,40510
0500000US28059,Jackson County,Mississippi,4.49,20.79,7.80,51142
0500000US28061,Jasper County,Mississippi,12.91,14.48,4.80,35931
0500000US28063,Jefferson County,Mississippi,4.41,15.00,9.57,20188
0500000US28065,Jefferson Davis County,Mississippi,19.49,13.94,6.44,30083
0500000US28067,Jones County,Mississippi,3.94,20.54,8.79,41263
0500000US28069,Kemper County,Mississippi,11.13,11.02,4.26,28176
0500000US28071,Lafayette County,Mississippi,6.03,43.93,19.99,47132
0500000US28073,Lamar County,Mississippi,7.80,35.22,13.03,58188
0500000US28075,Lauderdale County,Mississippi,3.27,20.03,7.75,41704
0500000US28077,Lawrence County,Mississippi,15.94,15.63,6.60,42290
0500000US28079,Leake County,Mississippi,14.02,12.81,4.65,33482
0500000US28081,Lee County,Mississippi,3.79,23.87,8.56,47978
0500000US28083,Leflore County,Mississippi,2.66,17.47,6.80,26052
0500000US28085,Lincoln County,Mississippi,15.83,16.03,6.16,40355
0500000US28087,Lowndes County,Mississippi,4.00,23.67,9.03,45355
0500000US28089,Madison County,Mississippi,3.28,47.67,19.95,71690
0500000US28091,Marion County,Mississippi,14.68,12.15,3.77,31446
0500000US28093,Marshall County,Mississippi,5.00,13.71,3.70,41572
0500000US28095,Monroe County,Mississippi,4.82,17.20,5.40,40940
0500000US28097,Montgomery County,Mississippi,10.15,20.36,6.16,33667
0500000US28099,Neshoba County,Mississippi,9.28,12.23,4.38,36875
0500000US28101,Newton County,Mississippi,9.06,16.62,3.93,33831
0500000US28103,Noxubee County,Mississippi,12.09,13.52,3.93,36000
0500000US28105,Oktibbeha County,Mississippi,4.25,43.48,22.17,38800
0500000US28107,Panola County,Mississippi,8.28,14.86,5.54,36563
0500000US28109,Pearl River County,Mississippi,20.29,16.39,5.42,45820
0500000US28111,Perry County,Mississippi,12.52,10.95,2.49,39007
0500000US28113,Pike County,Mississippi,8.75,15.52,5.33,30910
0500000US28115,Pontotoc County,Mississippi,4.92,15.89,5.11,41379
0500000US28117,Prentiss County,Mississippi,6.45,12.25,5.15,37519
0500000US28119,Quitman County,Mississippi,7.36,11.38,3.71,25510
0500000US28121,Rankin County,Mississippi,4.54,29.21,10.80,64557
0500000US28123,Scott County,Mississippi,9.70,12.66,4.37,33735
0500000US28125,Sharkey County,Mississippi,7.56,18.69,4.58,28799
0500000US28127,Simpson County,Mississippi,17.09,12.56,4.01,37946
0500000US28129,Smith County,Mississippi,17.47,12.50,5.81,41657
0500000US28131,Stone County,Mississippi,14.43,14.47,4.39,44883
0500000US28133,Sunflower County,Mississippi,3.72,15.40,5.34,30029
0500000US28135,Tallahatchie County,Mississippi,8.42,11.38,3.74,30028
0500000US28137,Tate County,Mississippi,12.04,17.40,5.17,51056
0500000US28139,Tippah County,Mississippi,9.24,15.50,5.21,39839
0500000US28141,Tishomingo County,Mississippi,6.42,9.97,3.20,37312
0500000US28143,Tunica County,Mississippi,7.74,16.84,4.82,37822
0500000US28145,Union County,Mississippi,3.45,14.77,5.85,41287
0500000US28147,Walthall County,Mississippi,20.41,13.44,6.09,29804
0500000US28149,Warren County,Mississippi,4.30,23.29,9.30,43039
0500000US28151,Washington County,Mississippi,2.53,18.79,7.32,30834
