state_fips,county_fips,county,state,naics_2017,naics_2017_label,year,establishments
21,159,Martin County,Kentucky,72,Accommodation and food services,2018,10
21,161,Mason County,Kentucky,72,Accommodation and food services,2018,40
21,163,Meade County,Kentucky,72,Accommodation and food services,2018,28
21,167,Mercer County,Kentucky,72,Accommodation and food services,2018,35
21,169,Metcalfe County,Kentucky,72,Accommodation and food services,2018,11
21,171,Monroe County,Kentucky,72,Accommodation and food services,2018,18
21,173,Montgomery County,Kentucky,72,Accommodation and food services,2018,43
21,175,Morgan County,Kentucky,72,Accommodation and food services,2018,10
21,177,Muhlenberg County,Kentucky,72,Accommodation and food services,2018,48
21,179,Nelson County,Kentucky,72,Accommodation and food services,2018,73
21,181,Nicholas County,Kentucky,72,Accommodation and food services,2018,4
21,183,Ohio County,Kentucky,72,Accommodation and food services,2018,26
21,185,Oldham County,Kentucky,72,Accommodation and food services,2018,73
21,187,Owen County,Kentucky,72,Accommodation and food services,2018,15
21,191,Pendleton County,Kentucky,72,Accommodation and food services,2018,10
21,193,Perry County,Kentucky,72,Accommodation and food services,2018,44
21,195,Pike County,Kentucky,72,Accommodation and food services,2018,99
21,197,Powell County,Kentucky,72,Accommodation and food services,2018,20
21,199,Pulaski County,Kentucky,72,Accommodation and food services,2018,101
21,203,Rockcastle County,Kentucky,72,Accommodation and food services,2018,18
21,205,Rowan County,Kentucky,72,Accommodation and food services,2018,53
21,207,Russell County,Kentucky,72,Accommodation and food services,2018,37
21,209,Scott County,Kentucky,72,Accommodation and food services,2018,107
21,211,Shelby County,Kentucky,72,Accommodation and food services,2018,77
21,213,Simpson County,Kentucky,72,Accommodation and food services,2018,50
21,215,Spencer County,Kentucky,72,Accommodation and food services,2018,15
21,217,Taylor County,Kentucky,72,Accommodation and food services,2018,42
21,219,Todd County,Kentucky,72,Accommodation and food services,2018,11
21,221,Trigg County,Kentucky,72,Accommodation and food services,2018,20
21,223,Trimble County,Kentucky,72,Accommodation and food services,2018,3
21,225,Union County,Kentucky,72,Accommodation and food services,2018,20
21,227,Warren County,Kentucky,72,Accommodation and food services,2018,290
21,229,Washington County,Kentucky,72,Accommodation and food services,2018,15
21,231,Wayne County,Kentucky,72,Accommodation and food services,2018,24
21,233,Webster County,Kentucky,72,Accommodation and food services,2018,15
21,235,Whitley County,Kentucky,72,Accommodation and food services,2018,68
21,237,Wolfe County,Kentucky,72,Accommodation and food services,2018,4
21,239,Woodford County,Kentucky,72,Accommodation and food services,2018,46
22,001,Acadia Parish,Louisiana,72,Accommodation and food services,2018,82
22,003,Allen Parish,Louisiana,72,Accommodation and food services,2018,30
22,005,Ascension Parish,Louisiana,72,Accommodation and food services,2018,241
22,007,Assumption Parish,Louisiana,72,Accommodation and food services,2018,14
22,009,Avoyelles Parish,Louisiana,72,Accommodation and food services,2018,47
22,011,Beauregard Parish,Louisiana,72,Accommodation and food services,2018,46
22,013,Bienville Parish,Louisiana,72,Accommodation and food services,2018,14
22,015,Bossier Parish,Louisiana,72,Accommodation and food services,2018,264
22,017,Caddo Parish,Louisiana,72,Accommodation and food services,2018,505
22,019,Calcasieu Parish,Louisiana,72,Accommodation and food services,2018,468
22,021,Caldwell Parish,Louisiana,72,Accommodation and food services,2018,9
22,023,Cameron Parish,Louisiana,72,Accommodation and food services,2018,6
22,025,Catahoula Parish,Louisiana,72,Accommodation and food services,2018,11
22,027,Claiborne Parish,Louisiana,72,Accommodation and food services,2018,11
22,029,Concordia Parish,Louisiana,72,Accommodation and food services,2018,23
22,031,De Soto Parish,Louisiana,72,Accommodation and food services,2018,26
22,033,East Baton Rouge Parish,Louisiana,72,Accommodation and food services,2018,1078
22,035,East Carroll Parish,Louisiana,72,Accommodation and food services,2018,7
22,037,East Feliciana Parish,Louisiana,72,Accommodation and food services,2018,16
22,039,Evangeline Parish,Louisiana,72,Accommodation and food services,2018,26
22,041,Franklin Parish,Louisiana,72,Accommodation and food services,2018,25
22,043,Grant Parish,Louisiana,72,Accommodation and food services,2018,3
22,045,Iberia Parish,Louisiana,72,Accommodation and food services,2018,106
22,047,Iberville Parish,Louisiana,72,Accommodation and food services,2018,41
22,049,Jackson Parish,Louisiana,72,Accommodation and food services,2018,19
22,051,Jefferson Parish,Louisiana,72,Accommodation and food services,2018,1129
22,053,Jefferson Davis Parish,Louisiana,72,Accommodation and food services,2018,44
22,055,Lafayette Parish,Louisiana,72,Accommodation and food services,2018,723
22,057,Lafourche Parish,Louisiana,72,Accommodation and food services,2018,158
22,059,LaSalle Parish,Louisiana,72,Accommodation and food services,2018,23
22,061,Lincoln Parish,Louisiana,72,Accommodation and food services,2018,98
22,063,Livingston Parish,Louisiana,72,Accommodation and food services,2018,169
22,065,Madison Parish,Louisiana,72,Accommodation and food services,2018,17
22,067,Morehouse Parish,Louisiana,72,Accommodation and food services,2018,28
22,069,Natchitoches Parish,Louisiana,72,Accommodation and food services,2018,88
22,071,Orleans Parish,Louisiana,72,Accommodation and food services,2018,1529
22,073,Ouachita Parish,Louisiana,72,Accommodation and food services,2018,322
22,075,Plaquemines Parish,Louisiana,72,Accommodation and food services,2018,55
22,077,Pointe Coupee Parish,Louisiana,72,Accommodation and food services,2018,29
22,079,Rapides Parish,Louisiana,72,Accommodation and food services,2018,245
22,081,Red River Parish,Louisiana,72,Accommodation and food services,2018,12
22,083,Richland Parish,Louisiana,72,Accommodation and food services,2018,26
22,085,Sabine Parish,Louisiana,72,Accommodation and food services,2018,25
22,087,St. Bernard Parish,Louisiana,72,Accommodation and food services,2018,83
22,089,St. Charles Parish,Louisiana,72,Accommodation and food services,2018,85
22,091,St. Helena Parish,Louisiana,72,Accommodation and food services,2018,3
22,093,St. James Parish,Louisiana,72,Accommodation and food services,2018,28
22,095,St. John the Baptist Parish,Louisiana,72,Accommodation and food services,2018,85
22,097,St. Landry Parish,Louisiana,72,Accommodation and food services,2018,106
22,099,St. Martin Parish,Louisiana,72,Accommodation and food services,2018,72
22,101,St. Mary Parish,Louisiana,72,Accommodation and food services,2018,99
22,103,St. Tammany Parish,Louisiana,72,Accommodation and food services,2018,615
22,105,Tangipahoa Parish,Louisiana,72,Accommodation and food services,2018,259
22,109,Terrebonne Parish,Louisiana,72,Accommodation and food services,2018,247
22,111,Union Parish,Louisiana,72,Accommodation and food services,2018,19
22,113,Vermilion Parish,Louisiana,72,Accommodation and food services,2018,70
22,115,Vernon Parish,Louisiana,72,Accommodation and food services,2018,79
22,117,Washington Parish,Louisiana,72,Accommodation and food services,2018,60
22,119,Webster Parish,Louisiana,72,Accommodation and food services,2018,59
22,121,West Baton Rouge Parish,Louisiana,72,Accommodation and food services,2018,60
22,123,West Carroll Parish,Louisiana,72,Accommodation and food services,2018,11
22,125,West Feliciana Parish,Louisiana,72,Accommodation and food services,2018,28
22,127,Winn Parish,Louisiana,72,Accommodation and food services,2018,15
23,001,Androscoggin County,Maine,72,Accommodation and food services,2018,239
23,003,Aroostook County,Maine,72,Accommodation and food services,2018,145
23,005,Cumberland County,Maine,72,Accommodation and food services,2018,1103
23,007,Franklin County,Maine,72,Accommodation and food services,2018,111
23,009,Hancock County,Maine,72,Accommodation and food services,2018,337
23,011,Kennebec County,Maine,72,Accommodation and food services,2018,296
23,013,Knox County,Maine,72,Accommodation and food services,2018,174
23,015,Lincoln County,Maine,72,Accommodation and food services,2018,165
23,017,Oxford County,Maine,72,Accommodation and food services,2018,151
23,019,Penobscot County,Maine,72,Accommodation and food services,2018,331
23,021,Piscataquis County,Maine,72,Accommodation and food services,2018,57
23,023,Sagadahoc County,Maine,72,Accommodation and food services,2018,84
23,025,Somerset County,Maine,72,Accommodation and food services,2018,99
23,027,Waldo County,Maine,72,Accommodation and food services,2018,92
23,029,Washington County,Maine,72,Accommodation and food services,2018,80
23,031,York County,Maine,72,Accommodation and food services,2018,818
24,001,Allegany County,Maryland,72,Accommodation and food services,2018,182
24,003,Anne Arundel County,Maryland,72,Accommodation and food services,2018,1286
24,005,Baltimore County,Maryland,72,Accommodation and food services,2018,1723
24,009,Calvert County,Maryland,72,Accommodation and food services,2018,157
24,011,Caroline County,Maryland,72,Accommodation and food services,2018,38
24,013,Carroll County,Maryland,72,Accommodation and food services,2018,286
24,015,Cecil County,Maryland,72,Accommodation and food services,2018,164
24,017,Charles County,Maryland,72,Accommodation and food services,2018,263
24,019,Dorchester County,Maryland,72,Accommodation and food services,2018,61
24,021,Frederick County,Maryland,72,Accommodation and food services,2018,503
24,023,Garrett County,Maryland,72,Accommodation and food services,2018,85
24,025,Harford County,Maryland,72,Accommodation and food services,2018,417
24,027,Howard County,Maryland,72,Accommodation and food services,2018,636
24,029,Kent County,Maryland,72,Accommodation and food services,2018,64
24,031,Montgomery County,Maryland,72,Accommodation and food services,2018,1919
24,033,Prince George's County,Maryland,72,Accommodation and food services,2018,1447
24,035,Queen Anne's County,Maryland,72,Accommodation and food services,2018,97
24,037,St. Mary's County,Maryland,72,Accommodation and food services,2018,194
24,039,Somerset County,Maryland,72,Accommodation and food services,2018,29
24,041,Talbot County,Maryland,72,Accommodation and food services,2018,140
24,043,Washington County,Maryland,72,Accommodation and food services,2018,328
24,045,Wicomico County,Maryland,72,Accommodation and food services,2018,212
24,047,Worcester County,Maryland,72,Accommodation and food services,2018,453
24,510,Baltimore city,Maryland,72,Accommodation and food services,2018,1546
25,001,Barnstable County,Massachusetts,72,Accommodation and food services,2018,1107
25,003,Berkshire County,Massachusetts,72,Accommodation and food services,2018,510
25,005,Bristol County,Massachusetts,72,Accommodation and food services,2018,1248
25,007,Dukes County,Massachusetts,72,Accommodation and food services,2018,150
25,009,Essex County,Massachusetts,72,Accommodation and food services,2018,1866
25,011,Franklin County,Massachusetts,72,Accommodation and food services,2018,161
25,013,Hampden County,Massachusetts,72,Accommodation and food services,2018,897
25,015,Hampshire County,Massachusetts,72,Accommodation and food services,2018,401
25,017,Middlesex County,Massachusetts,72,Accommodation and food services,2018,3973
25,019,Nantucket County,Massachusetts,72,Accommodation and food services,2018,130
25,021,Norfolk County,Massachusetts,72,Accommodation and food services,2018,1727
25,023,Plymouth County,Massachusetts,72,Accommodation and food services,2018,1132
25,025,Suffolk County,Massachusetts,72,Accommodation and food services,2018,2686
25,027,Worcester County,Massachusetts,72,Accommodation and food services,2018,1822
26,001,Alcona County,Michigan,72,Accommodation and food services,2018,20
26,003,Alger County,Michigan,72,Accommodation and food services,2018,49
26,005,Allegan County,Michigan,72,Accommodation and food services,2018,223
26,007,Alpena County,Michigan,72,Accommodation and food services,2018,75
