state_fips,county_fips,region,state_name,county_name,area_land,area_water,internal_point_lat,internal_point_lon,pop_est_2018,pop_est_2019,births_2019,deaths_2019,international_migr_2019,domestic_migr_2019,residual_2019
20,103,2,Kansas,Leavenworth County,1200213586,14343355,+39.1895108,-095.0389770,81497,81758,940,639,17,-58,1
20,105,2,Kansas,Lincoln County,1863226709,2748359,+39.0472801,-098.2142837,2998,2962,21,36,0,-22,1
20,107,2,Kansas,Linn County,1538662701,31893232,+38.2165494,-094.8449321,9771,9703,90,121,0,-36,-1
20,109,2,Kansas,Logan County,2779039721,274632,+38.9132702,-101.1574016,2812,2794,41,19,0,-40,0
20,111,2,Kansas,Lyon County,2194978406,20541643,+38.4554034,-096.1616407,33300,33195,389,276,47,-265,0
20,113,2,Kansas,McPherson County,2326547432,6003328,+38.3958120,-097.6474893,28528,28542,305,336,0,47,-2
20,115,2,Kansas,Marion County,2445722726,24432825,+38.3596474,-097.1027707,11923,11884,107,142,5,-10,1
20,117,2,Kansas,Marshall County,2331441883,12734901,+39.7827091,-096.5212426,9715,9707,117,99,3,-29,0
20,119,2,Kansas,Meade County,2533222397,3258258,+37.2438862,-100.3600936,4098,4033,38,34,7,-78,2
20,121,2,Kansas,Miami County,1491519074,37235270,+38.5667718,-094.8329626,33737,34237,390,294,12,392,0
20,123,2,Kansas,Mitchell County,1817632931,44979980,+39.3930256,-098.2073621,6110,5979,72,102,2,-103,0
20,125,2,Kansas,Montgomery County,1666900087,20430012,+37.1895369,-095.7424028,32091,31829,322,356,61,-290,1
20,127,2,Kansas,Morris County,1800929258,19545268,+38.6882040,-096.6514482,5557,5620,75,70,8,50,0
20,129,2,Kansas,Morton County,1889993633,507796,+37.1852495,-101.8095163,2693,2587,35,23,-2,-116,0
20,131,2,Kansas,Nemaha County,1858127940,5205446,+39.7910427,-096.0053805,10125,10231,152,84,5,36,-3
20,133,2,Kansas,Neosho County,1480129683,16350961,+37.5642832,-095.3156822,16025,16007,182,171,38,-67,0
20,135,2,Kansas,Ness County,2783562233,667491,+38.4804369,-099.9087452,2796,2750,14,36,7,-30,-1
20,137,2,Kansas,Norton County,2274122713,8421464,+39.7838666,-099.8992352,5419,5361,51,62,1,-49,1
20,139,2,Kansas,Osage County,1827253333,37137002,+38.6502149,-095.7082554,15938,15949,170,209,3,48,-1
20,141,2,Kansas,Osborne County,2311604928,4806274,+39.3482608,-098.7679416,3459,3421,41,36,1,-45,1
20,143,2,Kansas,Ottawa County,1866683176,1567629,+39.1379632,-097.6548025,5752,5704,39,57,1,-32,1
20,145,2,Kansas,Pawnee County,1953531647,992041,+38.1814768,-099.2347717,6573,6414,76,81,-1,-155,2
20,147,2,Kansas,Phillips County,2294395646,22493383,+39.7845058,-099.3421498,5276,5234,49,64,0,-27,0
20,149,2,Kansas,Pottawatomie County,2177507164,54149295,+39.3821868,-096.3371126,24209,24383,347,195,6,17,-1
20,151,2,Kansas,Pratt County,1903740948,1771939,+37.6475943,-098.7401199,9340,9164,95,87,4,-189,1
20,153,2,Kansas,Rawlins County,2769775708,415527,+39.7861975,-101.0767378,2502,2530,33,20,7,10,-2
20,155,2,Kansas,Reno County,3251231982,43517492,+37.9481849,-098.0783463,62331,61998,670,699,38,-340,-2
20,157,2,Kansas,Republic County,1857998461,7951912,+39.8289061,-097.6508830,4652,4636,59,61,5,-18,-1
20,159,2,Kansas,Rice County,1880936103,4482698,+38.3471776,-098.2014154,9483,9537,103,94,7,40,-2
20,161,2,Kansas,Riley County,1579116617,32002514,+39.2912114,-096.7274889,74712,74232,854,360,416,-1398,8
20,163,2,Kansas,Rooks County,2306454196,11962259,+39.3460064,-099.3244921,4995,4920,49,70,0,-55,1
20,165,2,Kansas,Rush County,1858997555,544720,+38.5235962,-099.3091835,3056,3036,28,27,0,-22,1
20,167,2,Kansas,Russell County,2295402862,34126776,+38.9160397,-098.7709489,6902,6856,71,95,-7,-15,0
20,169,2,Kansas,Saline County,1865418116,2773261,+38.7918043,-097.6514783,54387,54224,682,500,2,-346,-1
20,171,2,Kansas,Scott County,1858536839,306079,+38.4818768,-100.9063604,4909,4823,58,59,-2,-83,0
20,173,2,Kansas,Sedgwick County,2582031938,31578728,+37.6810450,-097.4610535,513484,516042,6705,4511,622,-240,-18
20,175,2,Kansas,Seward County,1656693307,1961444,+37.1809599,-100.8552566,21902,21428,403,110,106,-878,5
20,177,2,Kansas,Shawnee County,1409012933,30320698,+39.0418053,-095.7556640,177290,176875,2002,1800,132,-743,-6
20,179,2,Kansas,Sheridan County,2320518304,647342,+39.3505465,-100.4412278,2522,2521,31,21,2,-14,1
20,181,2,Kansas,Sherman County,2735193249,548248,+39.3513521,-101.7198590,5917,5917,72,74,-1,5,-2
20,183,2,Kansas,Smith County,2319241781,3884267,+39.7846603,-098.7854295,3590,3583,41,39,0,-10,1
20,185,2,Kansas,Stafford County,2051389756,7435417,+38.0356303,-098.7198888,4162,4156,51,49,0,-9,1
20,187,2,Kansas,Stanton County,1762103387,178555,+37.5659319,-101.7893829,2025,2006,29,20,12,-42,2
20,189,2,Kansas,Stevens County,1883593917,464936,+37.2017002,-101.3172684,5536,5485,62,32,23,-106,2
20,191,2,Kansas,Sumner County,3060472194,8546399,+37.2366617,-097.4933519,23019,22836,249,252,9,-189,0
20,193,2,Kansas,Thomas County,2783425127,288241,+39.3577126,-101.0833859,7710,7777,115,58,11,-1,0
20,195,2,Kansas,Trego County,2303727352,26281951,+38.9213022,-099.8654230,2797,2803,19,41,2,26,0
20,197,2,Kansas,Wabaunsee County,2057320865,13845234,+38.9551537,-096.2012619,6912,6931,74,51,2,-7,1
20,199,2,Kansas,Wallace County,2366348284,140936,+38.9266259,-101.7711031,1489,1518,17,9,0,21,0
20,201,2,Kansas,Washington County,2317418815,10139123,+39.7767142,-097.0956108,5450,5406,72,85,3,-34,0
20,203,2,Kansas,Wichita County,1861078197,61987,+38.4819222,-101.3474341,2112,2119,28,16,0,-7,2
20,205,2,Kansas,Wilson County,1477385750,12048762,+37.5585146,-095.7451749,8666,8525,107,110,1,-141,2
20,207,2,Kansas,Woodson County,1289344336,19254559,+37.8881929,-095.7584691,3184,3138,35,40,0,-40,-1
20,209,2,Kansas,Wyandotte County,392739405,11801604,+39.1153842,-094.7630866,165321,165429,2477,1423,500,-1445,-1
21,001,3,Kentucky,Adair County,1049691067,18403520,+37.1055589,-085.2813796,19199,19202,184,216,-1,38,-2
21,003,3,Kentucky,Allen County,891838779,19482100,+36.7507703,-086.1924580,21122,21315,239,242,1,195,0
21,005,3,Kentucky,Anderson County,523607691,5477488,+38.0053963,-084.9864171,22641,22747,252,211,6,59,0
21,007,3,Kentucky,Ballard County,639387454,69473325,+37.0513234,-089.0103673,7992,7888,76,98,0,-82,0
21,009,3,Kentucky,Barren County,1262837133,32156068,+36.9628048,-085.9321078,44115,44249,557,519,0,98,-2
21,011,3,Kentucky,Bath County,722081430,13486211,+38.1522485,-083.7376405,12444,12500,194,161,-2,26,-1
21,013,3,Kentucky,Bell County,929965649,5321858,+36.7289281,-083.6807180,26487,26032,316,379,5,-398,1
21,015,3,Kentucky,Boone County,637873437,26481562,+38.9589002,-084.7363707,131901,133581,1680,939,0,943,-4
21,017,3,Kentucky,Bourbon County,750439352,4829777,+38.2025623,-084.2098602,20116,19788,208,235,-3,-299,1
21,019,3,Kentucky,Boyd County,414054164,5581073,+38.3600037,-082.6814063,47292,46718,493,597,-11,-460,1
21,021,3,Kentucky,Boyle County,467104121,6450463,+37.6181043,-084.8683523,30082,30060,310,317,-2,-14,1
21,023,3,Kentucky,Bracken County,525033515,16140319,+38.6803649,-084.1152351,8278,8303,97,100,2,28,-2
21,025,3,Kentucky,Breathitt County,1275352765,7384543,+37.5178069,-083.3171582,12787,12630,161,205,0,-113,0
21,027,3,Kentucky,Breckinridge County,1475790362,40965524,+37.7779880,-086.4329188,20309,20477,230,214,9,143,0
21,029,3,Kentucky,Bullitt County,769306781,8374789,+37.9699446,-085.7026357,81009,81676,777,653,-8,553,-2
21,031,3,Kentucky,Butler County,1103571982,13943050,+37.2070133,-086.6824707,12743,12879,154,143,0,126,-1
21,033,3,Kentucky,Caldwell County,893002030,8697603,+37.1486421,-087.8705095,12716,12747,139,164,-1,58,-1
21,035,3,Kentucky,Calloway County,997224264,66474672,+36.6209783,-088.2740857,38964,39001,359,407,14,71,0
21,037,3,Kentucky,Campbell County,391968572,20928149,+38.9469811,-084.3795832,93464,93584,1141,887,-1,-130,-3
21,039,3,Kentucky,Carlisle County,490647294,24707972,+36.8571800,-088.9766140,4739,4760,53,48,0,17,-1
21,041,3,Kentucky,Carroll County,332995861,22648384,+38.6683939,-085.1240238,10712,10631,141,125,0,-98,1
21,043,3,Kentucky,Carter County,1060587154,6788532,+38.3095486,-083.0487958,27040,26797,310,336,3,-221,1
21,045,3,Kentucky,Casey County,1150572403,3891526,+37.3219623,-084.9282195,15926,16159,185,202,-2,254,-2
21,047,3,Kentucky,Christian County,1858341167,16920369,+36.8920592,-087.4929864,70712,70461,1466,627,-62,-1026,-2
21,049,3,Kentucky,Clark County,653939112,6912639,+37.9703141,-084.1451152,36180,36263,426,414,-10,82,-1
21,051,3,Kentucky,Clay County,1215472435,4752710,+37.1642731,-083.7154733,20088,19901,239,245,-3,-178,0
21,053,3,Kentucky,Clinton County,510875755,21152699,+36.7272577,-085.1360977,10152,10218,121,109,-2,55,1
21,055,3,Kentucky,Crittenden County,932300421,28949527,+37.3581494,-088.1050103,8896,8806,88,108,-2,-68,0
21,057,3,Kentucky,Cumberland County,790453070,14793815,+36.7823717,-085.3884841,6693,6614,67,104,0,-41,-1
21,059,3,Kentucky,Daviess County,1187227810,47086919,+37.7316710,-087.0871390,100883,101511,1302,1044,42,332,-4
21,061,3,Kentucky,Edmonson County,784468358,13258105,+37.2275136,-086.2180153,12249,12150,112,146,-5,-59,-1
21,063,3,Kentucky,Elliott County,606882499,2601651,+38.1168826,-083.0961160,7499,7517,68,70,0,20,0
21,065,3,Kentucky,Estill County,655509951,6516335,+37.6924493,-083.9639825,14150,14106,139,187,1,4,-1
21,067,3,Kentucky,Fayette County,734616008,4922115,+38.0406751,-084.4582743,322426,323152,3841,2405,242,-943,-9
21,069,3,Kentucky,Fleming County,902727568,7182389,+38.3678475,-083.6992045,14485,14581,199,161,0,59,-1
21,071,3,Kentucky,Floyd County,1018596152,6275622,+37.5524560,-082.7397239,35896,35589,416,522,0,-200,-1
21,073,3,Kentucky,Franklin County,538305689,10792957,+38.2349190,-084.8687863,50801,50991,605,539,28,97,-1
21,075,3,Kentucky,Fulton County,533359371,64083920,+36.5525115,-089.1876586,6066,5969,54,90,0,-62,1
21,077,3,Kentucky,Gallatin County,254700873,16517494,+38.7601027,-084.8621525,8766,8869,112,84,0,75,0
21,079,3,Kentucky,Garrard County,595952848,9957764,+37.6301619,-084.5458557,17519,17666,192,185,-2,144,-2
21,081,3,Kentucky,Grant County,668157705,7243449,+38.6491670,-084.6259245,25065,25069,363,250,-14,-96,1
21,083,3,Kentucky,Graves County,1429041267,13031630,+36.7233435,-088.6498974,37319,37266,492,420,19,-144,0
21,085,3,Kentucky,Grayson County,1294807622,28747179,+37.4585771,-086.3440113,26293,26427,300,316,-1,152,-1
21,087,3,Kentucky,Green County,740863549,7102448,+37.2753816,-085.5784829,10998,10941,107,137,0,-26,-1
21,089,3,Kentucky,Greenup County,892153296,25883956,+38.5635616,-082.9338199,35332,35098,352,471,-3,-112,0
21,091,3,Kentucky,Hancock County,486071470,29042100,+37.8433252,-086.7927612,8738,8722,106,77,0,-47,2
21,093,3,Kentucky,Hardin County,1614589639,17443341,+37.6958356,-085.9631827,110279,110958,1443,972,-59,271,-4
21,095,3,Kentucky,Harlan County,1206496124,6011471,+36.8592233,-083.2214968,26309,26010,298,400,0,-197,0
21,097,3,Kentucky,Harrison County,793603854,8981533,+38.4445776,-084.3341313,18780,18886,234,218,-2,94,-2
21,099,3,Kentucky,Hart County,1068530146,13692527,+37.3090972,-085.8821233,18902,19035,276,191,0,47,1
21,101,3,Kentucky,Henderson County,1130509780,76360650,+37.7925421,-087.5725767,45512,45210,521,520,-5,-297,-1
21,103,3,Kentucky,Henry County,741500310,12501986,+38.4513829,-085.1196472,16061,16126,181,166,0,51,-1
21,105,3,Kentucky,Hickman County,627487969,27882023,+36.6758960,-088.9720844,4431,4380,35,63,0,-24,1
21,107,3,Kentucky,Hopkins County,1403944044,31984786,+37.3110702,-087.5421956,45024,44686,525,545,7,-325,0
21,109,3,Kentucky,Jackson County,894051380,3407440,+37.4034585,-084.0205757,13403,13329,154,168,-1,-60,1
21,111,3,Kentucky,Jefferson County,986032282,43964666,+38.1895321,-085.6576243,768101,766757,9603,7744,499,-3669,-33
21,113,3,Kentucky,Jessamine County,445905563,6131853,+37.8732908,-084.5839603,53757,54115,629,430,35,125,-1
21,115,3,Kentucky,Johnson County,678485015,5623156,+37.8477561,-082.8301215,22391,22188,253,312,-4,-138,-2
21,117,3,Kentucky,Kenton County,415149811,10377911,+38.9305031,-084.5334381,166292,166998,2236,1501,-25,2,-6
21,119,3,Kentucky,Knott County,910427588,3453304,+37.3543684,-082.9525461,15076,14806,142,205,-2,-205,0
21,121,3,Kentucky,Knox County,1000523173,3743716,+36.8885003,-083.8555508,31300,31145,385,419,-3,-117,-1
21,123,3,Kentucky,Larue County,677419096,5393445,+37.5444624,-085.6968413,14299,14398,174,157,-3,86,-1
21,125,3,Kentucky,Laurel County,1124024367,25135701,+37.1132678,-084.1193950,60660,60813,724,673,-9,115,-4
21,127,3,Kentucky,Lawrence County,1076387827,11582519,+38.0744531,-082.7382903,15583,15317,174,225,-4,-210,-1
21,129,3,Kentucky,Lee County,540942126,6215041,+37.6081160,-083.7192475,7052,7403,72,98,0,373,4
21,131,3,Kentucky,Leslie County,1038205991,9189721,+37.0878462,-083.3886172,10151,9877,95,163,-1,-206,1
21,133,3,Kentucky,Letcher County,875235599,2856317,+37.1185357,-082.8612507,21813,21553,233,310,1,-185,1
21,135,3,Kentucky,Lewis County,1250548600,32481932,+38.5350468,-083.3701427,13268,13275,164,164,-1,10,-2
21,137,3,Kentucky,Lincoln County,862060145,9192647,+37.4571737,-084.6583354,24612,24549,329,288,-1,-104,1
21,139,3,Kentucky,Livingston County,810998697,75642666,+37.2095174,-088.3634261,9244,9194,94,122,0,-21,-1
21,141,3,Kentucky,Logan County,1430224005,12479211,+36.8596070,-086.8812881,26983,27102,360,307,-3,70,-1
21,143,3,Kentucky,Lyon County,553848612,110565602,+37.0239759,-088.0833909,8171,8210,45,122,-3,120,-1
21,145,3,Kentucky,McCracken County,644190803,50358595,+37.0541106,-088.7124544,65307,65418,734,823,-9,213,-4
21,147,3,Kentucky,McCreary County,1105416695,10730402,+36.7311363,-084.4910515,17290,17231,191,192,-4,-54,0
21,149,3,Kentucky,McLean County,654041005,9606626,+37.5267075,-087.2655972,9258,9207,108,113,0,-44,-2
21,151,3,Kentucky,Madison County,1132738966,15297328,+37.7255107,-084.2783618,92107,92987,984,767,2,661,0
21,153,3,Kentucky,Magoffin County,798866769,1847044,+37.6989830,-083.0697210,12323,12161,127,172,1,-121,3
21,155,3,Kentucky,Marion County,888463711,9891794,+37.5526040,-085.2689592,19326,19273,236,197,-4,-88,0
21,157,3,Kentucky,Marshall County,782708021,98329634,+36.8820170,-088.3327524,31202,31100,296,435,1,37,-1
21,159,3,Kentucky,Martin County,594708779,2558129,+37.7967740,-082.5066231,11325,11195,99,148,-1,-81,1
21,161,3,Kentucky,Mason County,621924408,16281528,+38.5941366,-083.8281251,17080,17070,208,190,11,-37,-2
21,163,3,Kentucky,Meade County,791093698,49364379,+37.9674757,-086.2008628,28623,28572,271,253,-14,-54,-1
21,165,3,Kentucky,Menifee County,527283203,6084693,+37.9355008,-083.5893651,6437,6489,61,91,0,82,0
21,167,3,Kentucky,Mercer County,645065865,10998444,+37.8120852,-084.8796946,21702,21933,248,298,6,276,-1
21,169,3,Kentucky,Metcalfe County,750166102,4012303,+36.9924298,-085.6334564,10070,10071,113,128,-1,17,0
21,171,3,Kentucky,Monroe County,853220885,6801900,+36.7140770,-085.7135080,10732,10650,144,142,-2,-82,0
21,173,3,Kentucky,Montgomery County,511132776,3856041,+38.0381086,-083.9124157,28109,28157,350,291,-10,1,-2
21,175,3,Kentucky,Morgan County,987114229,6889951,+37.9229402,-083.2589444,13372,13309,105,158,1,-10,-1
21,177,3,Kentucky,Muhlenberg County,1210451475,31188648,+37.2138159,-087.1340919,30811,30622,340,394,-2,-133,0
21,179,3,Kentucky,Nelson County,1081366442,16985926,+37.8031198,-085.4659312,45813,46233,552,419,-7,294,0
21,181,3,Kentucky,Nicholas County,505465731,4302198,+38.3380310,-084.0262231,7195,7269,84,96,0,86,0
21,183,3,Kentucky,Ohio County,1521059918,23162111,+37.4778588,-086.8448710,24064,23994,279,271,-7,-69,-2
21,185,3,Kentucky,Oldham County,484953303,23806527,+38.4001274,-085.4561516,66512,66799,606,414,-1,100,-4
21,187,3,Kentucky,Owen County,909365295,8129123,+38.4993945,-084.8415902,10881,10901,109,109,0,20,0
21,189,3,Kentucky,Owsley County,511288846,2279908,+37.4236223,-083.6916370,4474,4415,60,65,0,-55,1
21,191,3,Kentucky,Pendleton County,717836518,12328140,+38.6962842,-084.3519435,14588,14590,179,164,3,-15,-1
21,193,3,Kentucky,Perry County,879818914,7535303,+37.2412822,-083.2177723,26208,25758,321,409,5,-368,1
21,195,3,Kentucky,Pike County,2037621870,4756759,+37.4860314,-082.4109120,58492,57876,583,808,-1,-390,0
21,197,3,Kentucky,Powell County,463558849,2953274,+37.8099073,-083.8313543,12371,12359,147,154,2,-7,0
21,199,3,Kentucky,Pulaski County,1705275134,48546023,+37.1073741,-084.5769534,64584,64979,755,791,-2,434,-1
21,201,3,Kentucky,Robertson County,258794974,484952,+38.5134727,-084.0642300,2130,2108,22,22,0,-22,0
21,203,3,Kentucky,Rockcastle County,819853864,4011241,+37.3610502,-084.3143684,16823,16695,164,243,0,-48,-1
21,205,3,Kentucky,Rowan County,724781543,16641413,+38.2042659,-083.4280787,24503,24460,268,215,-5,-91,0
21,207,3,Kentucky,Russell County,657060481,75583987,+36.9905867,-085.0549503,17790,17923,203,224,7,149,-2
21,209,3,Kentucky,Scott County,729774435,9440820,+38.2857099,-084.5783405,55968,57004,702,437,-6,776,1
21,211,3,Kentucky,Shelby County,983610918,15252803,+38.2390111,-085.2282471,48059,49024,550,389,25,776,3
21,213,3,Kentucky,Simpson County,606589172,5852914,+36.7409366,-086.5817934,18403,18572,228,180,3,118,0
21,215,3,Kentucky,Spencer County,483611359,12788680,+38.0254107,-085.3171741,19021,19351,205,147,10,262,0
21,217,3,Kentucky,Taylor County,689891728,27072003,+37.3662101,-085.3280585,25514,25769,324,302,7,227,-1
21,219,3,Kentucky,Todd County,969958282,6612452,+36.8403384,-087.1836416,12306,12294,170,126,5,-62,1
21,221,3,Kentucky,Trigg County,1143637621,102999105,+36.8076808,-087.8586515,14658,14651,153,163,-1,4,0
21,223,3,Kentucky,Trimble County,392766455,11833375,+38.6200401,-085.3512075,8468,8471,82,94,-1,16,0
21,225,3,Kentucky,Union County,887992798,53149363,+37.6580293,-087.9516496,14471,14381,151,160,-9,-72,0
21,227,3,Kentucky,Warren County,1403048148,15136940,+36.9956340,-086.4235786,130750,132896,1723,1000,111,1308,4
21,229,3,Kentucky,Washington County,769154199,10947539,+37.7542085,-085.1754162,12023,12095,146,132,5,53,0
21,231,3,Kentucky,Wayne County,1186690748,67283816,+36.8007715,-084.8265896,20430,20333,216,208,1,-107,1
21,233,3,Kentucky,Webster County,860132094,9211730,+37.5194599,-087.6847902,13051,12942,178,142,2,-145,-2
21,235,3,Kentucky,Whitley County,1133976640,18875287,+36.7580237,-084.1446485,36101,36264,528,473,-6,115,-1
21,237,3,Kentucky,Wolfe County,575419135,1505160,+37.7438929,-083.4951095,7199,7157,86,101,-4,-24,1
21,239,3,Kentucky,Woodford County,492386256,4933229,+38.0431027,-084.7488546,26491,26734,280,232,1,195,-1
22,001,3,Louisiana,Acadia Parish,1696880727,5918557,+30.2914970,-092.4110366,62214,62045,816,690,17,-312,0
22,003,3,Louisiana,Allen Parish,1973083805,10634063,+30.6527435,-092.8196052,25567,25627,315,242,-3,-9,-1
22,005,3,Louisiana,Ascension Parish,751259388,32965758,+30.2064437,-090.9125023,124858,126604,1683,927,38,955,-3
22,007,3,Louisiana,Assumption Parish,877029981,67099711,+29.8988529,-091.0524649,22279,21891,238,233,-2,-393,2
22,009,3,Louisiana,Avoyelles Parish,2154960193,87260913,+31.0885030,-091.9832748,40402,40144,510,452,5,-320,-1
22,011,3,Louisiana,Beauregard Parish,2997555223,21945878,+30.6450184,-093.3402526,37369,37497,531,412,11,1,-3
22,013,3,Louisiana,Bienville Parish,2101207369,27945994,+32.3409517,-093.0411511,13343,13241,142,207,3,-39,-1
22,015,3,Louisiana,Bossier Parish,2176404826,70298996,+32.6984813,-093.6265609,127022,127039,1570,1119,41,-477,2
22,017,3,Louisiana,Caddo Parish,2276773700,148972461,+32.5771951,-093.8824228,242833,240204,3032,2739,19,-2938,-3
22,019,3,Louisiana,Calcasieu Parish,2756144275,78003935,+30.2295588,-093.3580154,203177,203436,2897,2050,58,-644,-2
22,021,3,Louisiana,Caldwell Parish,1371371987,29109145,+32.1012195,-092.1142311,9964,9918,123,120,-2,-45,-2
22,023,3,Louisiana,Cameron Parish,3327796101,1688162100,+29.8718120,-093.1649478,7013,6973,86,66,-4,-57,1
22,025,3,Louisiana,Catahoula Parish,1833782907,81308666,+31.6665170,-091.8467030,9606,9494,106,115,11,-114,0
22,027,3,Louisiana,Claiborne Parish,1955125376,32473223,+32.8271597,-092.9897278,15895,15670,134,200,0,-160,1
